"YEAR","STATE","COUNTYN","YIELD","ACRES_P","ACRES_H","LON","LAT","Jan_tmax","Feb_tmax","Mar_tmax","Apr_tmax","May_tmax","June_tmax","July_tmax","August_tmax","Sept_tmax","Oct_tmax","Nov_tmax","Dec_tmax","Jan_tmin","Feb_tmin","Mar_tmin","Apr_tmin","May_tmin","June_tmin","July_tmin","August_tmin","Sept_tmin","Oct_tmin","Nov_tmin","Dec_tmin","Jan_prcp","Feb_prcp","Mar_prcp","Apr_prcp","May_prcp","June_prcp","July_prcp","August_prcp","Sept_prcp","Oct_prcp","Nov_prcp","Dec_prcp"
1995,"SD","MCPHERSON",1450,19000,18800,-99.2215,45.7664,-7.59889918452263,-3.25944446567374,1.0066259291813,7.33877755867602,16.7309220772357,24.2278453317494,26.6206791014741,27.9281402157101,21.0008489597718,12.052171560594,0.61710465808261,-4.80207048513669,-15.5994171017738,-13.1578580437045,-8.67693208550414,-2.60935767449508,5.23028801158171,12.6653230596794,14.2671859278345,14.6628207352679,6.66620213730798,0.817446645615211,-9.30695555952385,-13.6972005021469,9.61238863633033,13.7006871630889,52.1325124704139,59.5248001253552,131.365701557085,88.4579220196964,91.4135663011101,43.1362848729487,33.8279462771973,116.338982405108,7.33685648343242,10.8065271726083
1994,"SD","MCPHERSON",1710,9200,9100,-99.2215,45.7664,-13.408372845191,-10.00108984906,4.2072260181386,13.203362777671,22.0242445564064,24.8102245906398,25.3828177805477,24.9128907436252,22.1974345831865,13.912816046949,4.70785940486364,-3.84819366348348,-22.7827167948232,-19.9372858142607,-6.01962017107498,-1.18482576830114,7.14116650859932,11.9927617837357,12.2065035311798,11.2667427872548,8.36655476575664,2.75760443457649,-5.48749891752167,-12.5573756289705,13.6084952145779,13.0200180442781,11.9085411357648,51.4209290372159,28.5754431885842,32.9407469653026,161.002096428656,77.4929776673997,37.0660121007477,102.381656431874,18.8157117566544,11.4527190543263
1993,"SD","MCPHERSON",1000,5700,5600,-99.2215,45.7664,-8.12331992798609,-7.60981171986126,3.27649923137324,11.5424168845688,19.3678514682095,21.3215626072956,22.8507472220546,24.6820496914503,18.1278354472696,13.566242931918,1.55643071672772,-3.56744256064218,-18.2224813415602,-16.6663126798862,-7.33626979344875,-1.77770196507759,4.96091394754597,9.07624155956167,12.2431409428538,12.2849193441251,4.27000094649072,-1.10723477397776,-8.87148584688507,-13.8187038093221,13.3638347185066,8.06234384437189,5.14137987215353,20.6198914347455,82.4273049388188,148.407362201819,234.074707751468,117.758013354847,29.5898142705065,6.4393669792356,40.8383444119686,17.9175106371634
1991,"SD","MCPHERSON",950,4300,4200,-99.2215,45.7664,-6.71900021653878,2.42292928815597,5.74354673979721,13.9570405923264,19.0289046053242,24.7410883316553,26.8923016067048,28.6270391436913,21.9784829687187,13.3577670381366,-0.0340866582161887,0.679779865741177,-18.109546809578,-9.02118498465081,-6.0534263033612,0.712628763389354,7.98639780956167,13.7601608196622,13.559194734987,13.7674933604323,7.24548736321266,-2.31801875307438,-9.53790780440467,-10.4141302005352,2.43650119103657,18.5397704833052,14.4290569677125,66.3009133448581,147.470912335347,145.436074179446,25.7828263530116,29.5143906566783,19.7900971497823,31.0089648671839,8.01892240475311,1.21046042172273
1990,"SD","MCPHERSON",950,2700,2700,-99.2215,45.7664,0.614879979252943,-0.630284072617668,6.8113635431299,14.1347652415877,18.6104478575378,24.487178855915,26.9814640237089,28.0879503328844,24.0982958229216,14.5620444500363,6.54734629870303,-5.25946972870819,-9.90065167900955,-12.9162843537262,-5.04300640022141,-2.49450144514305,4.2121923715977,11.5783499262544,12.7401175619458,12.8347895679643,8.34329958057045,-1.42109799216119,-6.48267328063695,-17.8548527622876,4.95575263601536,7.40969977445057,17.0444499454029,43.8331005797224,34.7661890960736,133.972995304965,56.825828160424,67.189402254076,65.0627095992607,16.2562541074945,1.55835212674967,11.9481103108761
1989,"SD","MCPHERSON",780,2300,2200,-99.2215,45.7664,-3.31008328155196,-9.52854400181101,-0.637851481700555,12.2872880806612,20.1737883121063,24.3097590916432,31.0500956652545,28.2454947318529,22.0622516318275,16.0957921427117,3.2348558127354,-8.44338509844545,-15.0752143438114,-20.269541228201,-9.97151183075114,0.0365205768516088,5.83363211405035,9.94042157274109,15.2143936901273,13.3047087216245,6.33853618482397,-0.272364955028322,-8.30300756988287,-20.0974081305044,14.4745654922304,8.40164970951977,55.936022145537,94.4708849423007,32.8267656805786,64.6526220949606,43.8167371815016,73.1649731619457,38.1373294119128,13.2876386986926,22.4858487049376,3.74765142632091
1988,"SD","MCPHERSON",530,1700,1600,-99.2215,45.7664,-6.86814536034162,-4.23763864582461,6.59518106551318,16.1634163548841,23.6043226814064,31.740834682935,32.0746361962989,29.4928243950885,21.2956674341139,13.6600145473657,2.16917962130839,-1.95450813744493,-18.7711039595899,-17.2776715635848,-7.48776605220762,-2.56398633025707,7.53119631640284,14.6820909532154,15.1050777760706,13.1591385985257,6.52011714363671,-1.4512710586368,-6.90792362065597,-12.9920607322255,8.04713148099035,6.58115071266771,3.53711080074348,2.74029507840748,47.1712441168369,39.2860293372289,16.4905649653963,41.0676802399279,65.0180658779231,5.1875977145243,20.8668636520547,24.7492849826678
1987,"SD","MCPHERSON",1100,2200,2200,-99.2215,45.7664,-0.362861277676147,2.70087929572998,2.13630455057129,18.979746863624,22.7689694559657,28.3297481487429,29.7128548154887,25.4621503292536,22.8216891440125,13.292994834087,6.74391195461688,-0.907958558346957,-10.8669239344901,-6.44270740142927,-5.83321427436374,1.8227535641553,8.32018883108728,12.2166167228585,15.6021808497734,11.5607767211606,7.14391198909978,-2.28400028087176,-4.33801175007552,-9.22339236772107,4.60152793495303,43.0869409985156,37.1429549567269,0.714463342065672,66.7796049477072,44.6098329453701,109.062381773731,70.9691740855717,19.4392693996401,4.72199250893072,8.35923789710224,4.85975294488233
1986,"SD","MCPHERSON",1050,2000,1900,-99.2215,45.7664,-3.08303198451225,-7.5652852321028,7.40723617422352,11.3801873497462,19.5698900396374,26.2540590282666,28.0591036297217,25.3256537058764,16.8321128591693,14.2010579884559,0.864701385916107,0.783683908595303,-12.9262927269895,-16.1842612309964,-3.40835312086628,-0.238974548065387,6.67861357939423,12.2929927436153,13.8949280594274,10.4706357252187,6.95508290985566,1.18936099870757,-9.69405316571859,-10.4567587556498,9.48442692425819,11.6724745524445,18.7382615225022,156.373763713732,97.2869987736784,49.2892229906369,81.4161044540024,66.3758242600561,83.147297555692,22.2468868564773,27.8821099735567,0.151677970600763
1985,"SD","MCPHERSON",800,3200,3000,-99.2215,45.7664,-6.98072359155252,-4.51220350557068,6.22138808349224,16.8114724489163,24.0259415013971,22.1620496671156,30.5870150518087,25.0900755677772,16.9787936869445,13.1095524824251,-4.83296109877181,-8.52473312220466,-19.7964714995233,-16.7603797231531,-5.87829288323913,-0.00266454048604931,6.61512872048354,8.22061868161948,12.9589361986705,10.5622509532518,6.21260128361878,-0.548114592942427,-14.5111271970299,-19.3591654392744,4.5874524741552,0.712089939107887,32.6536867806057,17.2596965159736,76.21096167329,44.1662965262741,29.4793065176273,60.2505436445093,62.1474042033237,31.0018810647628,35.3057703905883,12.0170292315374
1984,"SD","MCPHERSON",1190,8100,8000,-99.2215,45.7664,-4.48208735281083,1.91862759300167,0.057403716491947,11.8282897233075,19.2217033955924,23.8487554183447,28.4973176157459,30.4009075169582,19.6521564393874,13.4743240740991,5.18169258090621,-6.37154518396527,-15.2712073430677,-7.19788941322282,-8.92193896102836,-0.088384249343811,4.10197050229762,11.412526306138,13.8182059747924,13.9741560305841,3.45668742136397,1.31777678568085,-7.61525344800847,-18.6714182559683,12.2464874275304,8.62864136381868,46.8940337612553,74.850131548319,40.8182041803145,146.570820246715,46.3802451174942,33.3750741070393,19.1799609284141,46.5350085846529,2.34854347227342,10.6658621289774
1983,"SD","MCPHERSON",990,7900,7900,-99.2215,45.7664,-0.484606693833822,1.66764520204689,1.54414096420688,9.79641159928227,17.9075251398525,24.0250715652953,29.9418063315125,31.4824584621534,21.8104121849166,12.8229503093136,1.14494853037468,-14.4833547447264,-12.104259434618,-9.04890745155723,-5.65369305580181,-2.80316579878246,2.75810998992714,9.94543794114066,15.272464127576,15.3014644233963,6.6635729322997,1.24044603445176,-5.75124265390192,-23.3636873903792,2.11918956890915,4.34361825135053,50.9655980073778,27.4973868740696,40.0119304285765,94.3907478443345,83.9628859215686,63.2310226348319,30.8781484689747,41.2248585852819,13.9141223805504,9.49374907179819
1982,"SD","MCPHERSON",810,13900,13800,-99.2215,45.7664,-14.8076405937538,-6.26029863989904,0.61634301840937,11.0283162241652,18.2208777650971,22.3886018896844,30.1344646362983,28.7579685040069,22.432240385028,13.1007943353161,0.874511250021342,-0.728829090175612,-26.1606098951698,-16.9195626535736,-8.88186067191142,-2.73917495174067,7.13253991443562,8.53191217849169,14.51639612804,12.2473432468924,6.16210007040741,1.02226289844994,-9.9513995308474,-11.2193224389975,19.6371270746383,7.90517289050528,35.1740246163268,22.7021344388772,93.0278701991662,51.9922679036442,49.6733948034591,12.6789140395044,29.2923158844484,119.124971114873,24.7462049664088,3.17137856996375
1981,"SD","MCPHERSON",1000,5200,5200,-99.2215,45.7664,-1.08448124106429,0.855740428608001,9.17987612245087,17.3801875064386,19.1794878214845,24.0265495023138,29.0035660357661,27.6412458799776,23.8142484324208,13.1905417902783,7.49987148735431,-7.02498684927108,-14.1900248972354,-12.4596858404353,-6.78438351098496,0.633993884398127,4.78612147200081,9.66033691438433,13.9131591128916,13.5996838401795,6.77457686671554,1.21496026783015,-4.29622117704337,-15.325640616191,2.19727735454915,3.01923950534999,42.1768276150163,13.5008039357124,54.8021590464117,83.3528205801162,141.171090118784,70.0692664652984,36.3248744088585,35.2453878708052,22.5134847825023,10.9175944181639
1980,"SD","MCPHERSON",670,5800,5800,-99.2215,45.7664,-6.65587947693418,-5.31633177991836,1.256687990569,17.7072331834867,23.9382319370873,26.6742961370206,31.0366915007338,27.1569671578352,22.8727721971052,13.0413901475618,7.27805057032277,-2.5785346919002,-17.8499274985151,-15.9635490022034,-10.9393378887803,0.312799168690249,5.97584685859827,11.3071218383535,13.6935359338693,11.7731029494117,6.26363625960047,0.127824706545637,-5.10788521023953,-13.8088418881996,12.2334747838511,11.9165428907192,21.6957709813711,16.9020844777142,34.4048337242531,46.4567973683388,53.8420554576941,93.9292228339348,20.1514223715938,62.9255897279314,0.157505178438446,1.79741798251474
1979,"SD","MCPHERSON",1140,10000,9900,-99.2215,45.7664,-14.4980740932709,-12.1269411177387,-0.0532636699812777,8.25963680251142,17.0502894412812,24.8820805629127,27.3019890823701,26.2386298451672,26.2213613340119,14.7352830709216,1.99270869532751,2.35566516468684,-24.2481486992624,-22.675217853014,-10.0572535138506,-2.81122655209342,3.13529946358456,10.1528980662348,13.8152576512021,11.9052291227854,7.11053040009129,-0.578988265197993,-8.64435567371335,-11.3320438169819,19.2159686831135,18.7184776908807,19.4000356238161,53.0094719588495,38.9203971131451,102.086584820988,72.6170263528702,17.7943784250241,18.917193829899,24.9289298284372,3.61076234048604,6.38067220269247
1978,"SD","MCPHERSON",900,2500,2100,-99.2215,45.7664,-14.9858462065147,-10.4476896606734,1.01228103773752,10.2482115983075,20.237182667932,25.1338776839058,27.3790438264621,28.9066359446347,26.2862369021943,15.8015564019814,1.04589515300008,-7.88913162388795,-24.2088711103969,-19.4743573630019,-8.86692012247308,0.0373745247649214,6.98636309847294,10.6882437898293,13.8370437211204,12.5218676224529,8.7663957673984,-0.453681266700605,-11.3646402182306,-17.8474530325805,8.83135836290356,8.85511340135103,11.7262214955043,51.8762144447718,89.1236203892757,144.326316226655,43.5767067490237,63.5234805930233,26.8523745568549,6.39510624808075,23.813012705143,4.73347789481029
1977,"SD","MCPHERSON",800,2500,2200,-99.2215,45.7664,-12.4086386645873,1.04730201651591,6.03480497377216,18.3574119582104,24.5937139991234,26.9375135020868,30.6624369399079,25.3256498938594,20.8737153614431,14.5613048961743,0.445374763923068,-9.07277479850517,-23.5369202966266,-10.5929285053173,-5.1743620746137,2.02581180458002,9.92623480395565,11.8037201875275,14.3655521758042,10.050260522983,8.12225356241862,0.507676713119639,-8.96765434444216,-17.0191398903966,11.4502805906535,16.3684268063266,73.5109059659609,23.1130191274928,74.4552428284027,52.6932331959151,52.876661553498,78.4087841912467,75.8669304404097,31.5845233910188,62.811213220774,25.0040289609318
2018,"SD","POTTER",2180,23300,22700,-99.9573,45.0645,-2.93266434894028,-7.16720141250994,1.92614103171183,8.11299611089889,24.4260214001159,27.4787871526897,29.2289577650543,29.2203792662174,22.2657679067255,11.0562394716129,1.58122906402719,0.940283391710889,-13.8049961411344,-18.0209964735324,-5.99582742808154,-4.26014025099485,9.26981051028788,13.7526508127376,14.9342407655397,13.4555083785171,9.33406260075878,0.0870723377364895,-6.54356093654439,-8.83465431514737,0.741924514043207,14.0422556399995,29.4967294769843,33.8217926984958,54.8650920861939,89.6146812865395,69.6570745946651,17.4627842626828,92.0264063343943,38.5099420290219,20.7631263433762,12.9619782832826
2017,"SD","POTTER",1750,27200,27000,-99.9573,45.0645,-6.68440028267997,1.81813033337249,5.96584724984415,14.9847904983576,20.7014001978739,27.8009384801689,31.9217354101377,25.0076882371484,22.8735599900211,14.9602359649584,6.74213571391004,-1.26452288223261,-15.0261334768328,-7.46387154351542,-5.16768417560491,-0.119347261567674,5.76748660345704,11.9282947813545,15.5652451912217,12.6673413362835,9.22611410647664,2.38758184870995,-5.40828659778493,-11.4557142812614,9.5603882123242,7.79586379048922,14.1258725842156,26.5497974397366,24.9178892250997,64.9553430722752,93.72388568849,109.276379609679,50.779625742765,22.7503527766787,3.57439919868883,7.70200673950171
2016,"SD","POTTER",1800,32700,32700,-99.9573,45.0645,-3.98168738927026,3.80135805869614,10.637727460635,14.938481432781,21.4206714174032,27.6851751903274,30.0099778849723,29.4515957625777,23.679086771138,16.6588869744511,11.0865129295689,-6.48285160854781,-11.6724056034673,-5.2217467050172,-2.43948742789078,0.541513022258461,6.37141146463367,13.4627910621827,15.1982361716585,14.551824453649,9.68123531043664,4.19324266968172,-0.434965792957938,-14.8874274098289,3.70307437133143,22.5178738106295,16.2786232517972,129.512267366444,62.4828967280029,44.1260725282491,39.312492646398,87.6510799020868,70.1418985339991,15.7050412429531,18.8453549205198,37.4406340918369
2014,"SD","POTTER",1930,21600,21200,-99.9573,45.0645,-3.6029881337955,-6.07529054719693,3.13607825809126,12.7387504480958,19.5040283618568,23.4588511683893,27.078483503119,25.7965401734853,22.6921734530463,16.9115337991192,0.14388262309861,-1.52951318762175,-14.926013148832,-18.0033619065472,-8.19507323615688,-1.65447958845292,6.02030028737308,11.4248859304279,13.3947152908705,14.1669008925384,8.59255210542932,2.61415690627423,-10.5111561184583,-10.1838024322434,4.79459359257349,11.6268386252581,24.3515547428419,53.0202818337013,59.221008646532,124.852107337741,28.5340892421691,51.4343761380957,37.9437369165973,15.3150979063458,22.4044100587538,6.39078156954532
2012,"SD","POTTER",1770,33700,33700,-99.9573,45.0645,0.87424331426426,1.70969014553191,15.1446839395384,16.9722320143024,21.2821460315955,28.0192587380331,32.6000199992862,29.1160110139052,25.5220088047072,13.5548984299071,5.69981403008078,-2.59557137954021,-10.95259043936,-11.1962700082642,-0.303310906608018,2.14227375994911,6.4309843380287,12.7849492877063,17.1249340405376,11.9958788668045,6.69147795195903,0.3698298441379,-5.8108763027059,-12.0334181539352,9.54370225890746,20.8843111880834,2.73248316364989,77.1713153778359,71.7729508623421,57.4100683913995,45.1149239101628,27.5660205897941,0.39099438652888,9.94375909919126,6.66518005255278,14.3151088481824
2011,"SD","POTTER",1790,32000,31600,-99.9573,45.0645,-7.62298514907389,-5.8680771613866,-1.05602132154245,10.163644134998,17.174192316288,22.7847272642199,30.2921189658431,28.6890771450502,22.7129424821172,17.0120883016822,6.63893655818881,1.35138267845672,-17.1860404050277,-15.2193023056453,-9.30104654283334,-0.625285305894508,4.78499450370953,10.5731776402195,17.414753230657,14.1646129217336,7.01533807993587,3.7302847150676,-5.7466560392576,-8.93963559730527,19.9541265678279,13.9908552548122,24.7685538699315,51.1512509009712,52.131939030677,156.804849138415,83.902848248773,47.5619473701075,19.055245519179,71.2050216710688,1.51856880766796,4.41100253465812
2010,"SD","POTTER",1770,21900,21800,-99.9573,45.0645,-7.73722118017093,-7.42694790037022,5.66333798109606,16.399258938042,17.7952327135038,24.4355497181554,29.1384959363832,30.8466111483596,20.7959890142987,17.1054071486501,5.13979278416589,-6.044796948113,-15.0846479814031,-15.2864683657091,-2.96738226130069,2.52853324799075,5.86346531016064,12.0377854918443,14.54115926917,15.1764282019259,7.60934182100708,3.05429254854042,-5.58671798461914,-13.6770700906887,9.1418973549495,7.0497806447908,37.0280815913394,51.2992095427266,97.3564693447657,72.5479188422721,43.452065810502,11.7777591968674,71.9890403988902,27.2942428706068,8.61424843200794,19.8154876886596
2009,"SD","POTTER",2010,40500,40300,-99.9573,45.0645,-5.72200628415179,-2.02739709840644,3.24209833420925,11.6752593738574,19.9916404901663,23.2299273897638,26.321247928355,26.5169949751714,23.4962477881927,7.49231378961246,10.4475390943435,-7.31424369597883,-16.3385208818718,-11.4141107480645,-8.42767219157763,-0.925137797541738,4.1981838212755,10.0036204374471,12.112418492921,11.8291903793757,9.86191297113777,-0.536872496639226,-3.06524685745715,-14.8117940636968,7.94741935065082,33.7754667128199,25.4512308071605,33.8849905966629,46.5928828552355,59.2537988097479,73.9042164286924,86.5816805502187,20.9067478793423,103.530201827472,2.69296995674811,13.82012496845
2008,"SD","POTTER",2020,50100,50000,-99.9573,45.0645,-3.86746473482852,-2.43979990137022,6.04203260349066,12.1481756088113,17.9256009918508,23.4481152247719,29.1585633051381,28.3407593473074,22.530700723938,13.9888391005441,5.17004360991074,-6.32137356790031,-15.4585284313464,-15.2762684080691,-7.39269860933695,-3.38459129590006,3.35350033773551,10.2489571503738,14.6010236209937,14.1231664906554,7.935459302361,1.73400705556714,-4.40566683115826,-16.7308349664357,3.09324941833186,5.55218939725686,17.6009537838582,17.8640649088647,45.0654085114164,143.307549898623,124.868084641692,58.9132952073885,66.1721145882289,47.5772004291965,13.2451560136412,16.5155462482657
2007,"SD","POTTER",1860,38300,38300,-99.9573,45.0645,-3.67912982844358,-7.10855529283688,9.38926805511394,11.1680653426402,21.7744871984681,25.3831515190253,30.7341949506105,26.5442302848332,23.5471772044041,15.0775619704223,6.66540322379588,-2.35738939654025,-13.9809232441695,-16.2744405243893,-2.59088637709209,-1.81107252329527,7.49823128211458,12.359067003477,15.886612740791,13.9599104490195,8.22870907808891,2.77059459205934,-5.52134097399998,-12.9185416987733,1.51213658103242,8.96225773959244,56.8218417485776,38.7289799111147,97.4803684521952,161.193513838892,33.1073922276424,118.033553355499,53.3614681541749,81.3615504392916,0.895891782646261,8.41642248973495
2006,"SD","POTTER",780,38000,33800,-99.9573,45.0645,3.28220109117081,0.342320430921885,5.58290562054827,16.9704406408118,22.0435842486056,28.0944301087128,34.587745138209,29.8291431253368,19.1226564868359,12.6019555657175,6.22856466302023,2.65896022112537,-4.89297066227769,-10.7550579572179,-5.95746319817303,1.95107333420359,5.68031732321501,11.7945820157549,16.17731240862,14.3683069260678,7.26040496148199,-0.849112975033275,-6.37029273275067,-9.92614688097296,2.93294092956639,8.06678170005383,9.8360301067741,31.4645376829358,26.1077404771411,32.1516953151031,32.6900214906842,125.000406543583,72.8662279117507,2.49847417141222,2.98229559795149,11.4189220475519
2005,"SD","POTTER",2050,41100,40000,-99.9573,45.0645,-5.08312156764364,3.55505409198698,7.7922982777882,15.5543922001956,18.1316248805711,25.2176515455753,30.6198220637779,30.0010939261413,26.691445907768,16.3126181635335,6.99178600941292,-3.26939305438218,-15.5989317463935,-9.76295830699833,-6.3651817435313,1.04395137499188,4.81829969671483,13.254084066278,14.9820273136155,13.018671256325,9.86422451316838,1.8962466403294,-4.42797466855212,-11.802270518128,1.62545141921672,8.32069051417562,6.05165846705172,32.7340863927375,80.1840002948499,131.26560440657,19.7760433558239,23.7233844224175,53.8695755492875,14.20508397119,17.0174901120326,14.8942394209338
2004,"SD","POTTER",1930,43200,42300,-99.9573,45.0645,-5.98201013216697,-0.41194903982024,8.97394553678252,16.1746204810275,18.8759497313337,22.4008776039373,27.54433709131,25.7051558290063,23.4144174821932,15.1182606551402,8.08171780948656,1.36975743241954,-15.8286687132011,-11.6877100362659,-3.73503121357589,0.0230336529211631,5.33935205173394,8.90206925213316,13.6994021547133,10.9606637402786,9.48506656971075,2.38855363579501,-4.93657761099198,-10.0397599479519,4.68677807393637,2.75777758846755,61.5716927953441,18.3425592843297,95.599304091009,102.388492648529,104.034296882088,40.503119470562,82.9359569893298,73.0176767822821,3.47962507812646,1.03554736724457
2003,"SD","POTTER",1350,38000,36800,-99.9573,45.0645,-3.11108425258117,-3.7013892604851,5.32752000139557,14.8769494621234,18.1386160049769,24.0362883836543,30.5879348877133,31.2827857828554,23.7786118961259,18.3947867933648,0.79001450496258,0.514903517200643,-14.9007084872736,-15.639887786538,-8.71511613991011,1.21963759413112,5.87347203148065,11.2130746851606,14.8423938561722,15.3477318035842,7.137608110363,2.32330835908759,-8.66633060306514,-8.55201075876361,17.6824215501285,16.1106055444433,12.453132095502,55.4188576621907,59.5128482601779,90.1596391371745,49.3430014812787,26.6603639773006,45.8908525699453,14.0128131891713,9.66306399387577,3.48959492273499
2002,"SD","POTTER",1060,41300,29000,-99.9573,45.0645,-0.294117551103398,4.27577814445339,-1.08822395940036,13.2051801616306,18.2895112882541,28.9890130524825,31.9699645684531,27.992557115997,23.8186674500997,8.07638904563721,6.68076019657583,1.39534692035267,-10.8754374901398,-9.22099718553719,-12.156340197836,-1.35997759594588,2.7899398505915,13.0553818693209,16.967108697781,13.7772278770608,9.4883906965299,-2.24112528181876,-5.74287274133419,-9.79898413036261,10.1449200490249,5.36004605644293,22.8053192354248,21.9233593572572,23.6812048670292,37.8593118660185,66.429560456737,76.0720397287333,32.0087436938205,33.5253527766656,0.144995542614562,20.2130999169001
2001,"SD","POTTER",1670,60000,59500,-99.9573,45.0645,-1.41474365133139,-7.97604785201726,2.34161641886969,13.2256991055977,20.6050484992193,25.1339845382551,30.0868705754325,30.4979007751322,23.7969351249729,14.8049001069262,11.9899628666004,-1.27198975005635,-11.914526261242,-18.5860077971964,-7.91390254288029,-0.0589867025397176,6.65420770999577,11.5736631060665,16.6193233358054,14.429021713556,8.80530592562506,0.914665652006383,-2.15163374324452,-10.9309703615479,12.6383533732304,28.962987673248,1.91945993472892,81.4583341681771,77.5771268844649,45.3881491959354,110.660905034267,29.6953532800522,35.7478621015269,40.8253095074356,21.5962881388935,3.90835586120476
2000,"SD","POTTER",1950,55000,54000,-99.9573,45.0645,-2.25310644263821,4.37558733417117,10.3402610678981,13.711096407188,20.5767147852336,23.9769587627697,29.354755447334,29.5260565689284,24.7191012556604,15.7037259295041,-0.361568894891054,-9.2144996339382,-13.1226847174248,-7.79363807770885,-3.83701386373588,-0.859470903344145,7.14697282913968,10.3334322750728,15.1214322144777,14.6636469800118,8.01555749684412,2.57811945627693,-9.64325596240855,-19.2790176340022,9.09769363307152,8.64484253421736,46.1543068856286,55.4250639625297,89.813832442766,77.9166189511082,55.3337256771188,36.6071572886708,8.84916542511688,29.3142153370337,44.8193750101238,9.24342322473606
1999,"SD","POTTER",1500,64000,64000,-99.9573,45.0645,-4.72409156795773,4.85035316046207,8.42193663993005,12.8089297221949,18.7177732911881,24.1356798922423,29.3954471942613,28.7853654631419,19.369138782379,14.759711597598,12.052060363858,4.25918801697818,-15.7909345898508,-6.08698073306325,-3.97968001742624,0.546770610614086,6.47451130598283,11.397648044491,15.6658741107788,13.7772507780193,5.86358563215875,0.943509814379786,-2.00921702466689,-8.96567925368652,17.9161241731394,10.5392452726319,16.1102812371061,49.566771017824,147.581507784789,116.33955677509,44.2700975413667,87.4582624034099,98.5364732995945,19.6746141939086,0.452898016340924,4.61971971590631
1998,"SD","POTTER",1900,61500,61500,-99.9573,45.0645,-3.48870211980361,3.55374181250212,0.247838037063454,15.4419976800314,21.0873997918158,22.4576189392931,29.5281470737596,28.7224896020962,26.9833990286326,13.8912905969745,5.8131262714727,1.50733864634234,-14.5908977723614,-4.37400714495858,-9.41761994817042,0.621988482749202,7.48797595335343,9.87383607633718,15.9723155029074,15.093599090367,10.7128686403545,2.69304789384995,-3.06212881162775,-11.4612214749938,9.53614232561809,28.4127832583584,28.2352414695327,33.3834812442523,70.8632932392523,98.6849196372279,35.1345333159157,72.6964586308004,2.49107625295554,125.959028207118,20.7613457275012,4.49443639634297
1997,"SD","POTTER",1690,50000,49800,-99.9573,45.0645,-8.55753403950328,-2.40945834076096,4.0576127462455,10.0382252621462,18.7112171696896,26.1553033386968,27.3093628581151,26.9406755701173,23.9412917868773,17.2129851936672,2.60510251000914,2.12771912649784,-19.2416846196503,-12.5352091989884,-7.79567366776407,-2.41067970151712,4.33564924613751,12.6400517929235,14.9053773964943,13.9319883628873,9.28234321294329,1.96962260381325,-7.73109971905252,-7.02986225083416,41.752408731099,21.3734910419714,10.6245827646787,61.1428742086948,65.9477080998639,96.9530496512104,97.4240758802986,46.4792642918269,35.925259921807,58.2324959351511,9.06974372983237,4.17095496397911
1996,"SD","POTTER",1780,39500,39300,-99.9573,45.0645,-8.30760097945246,-0.855825333508103,0.0164460076570931,11.0776439303386,16.0401074746186,25.5337804596378,27.1007660686274,29.3125969395941,20.6889151636241,14.8145158489496,-2.92162771153256,-8.61604896064821,-20.1783742553445,-12.0391340946383,-11.2807106761628,-2.58801901286001,5.12648383456688,12.2233049618489,12.8087774836628,13.3225637739218,7.97047553001648,0.345301948220979,-11.4606403771539,-17.8224983310201,11.7643201271784,15.2714795218148,17.1535048416714,15.3696523877481,128.443230860453,48.1238267593696,58.1854855942629,41.574939157419,158.077549000908,47.0828808919664,41.7325989085983,18.6552508389546
1995,"SD","POTTER",1700,33700,33400,-99.9573,45.0645,-6.79077095017454,-0.562776236505614,3.21782928844095,7.89877201105514,16.5510602257817,24.4023373024423,28.2639794590883,29.8638356836793,22.4721997403117,13.395160705805,2.74537320384034,-2.43792425767779,-14.0346451494016,-10.503032352291,-7.23251362427641,-2.28009876144612,5.24334644564157,12.6998564941168,14.9531186372045,15.6354430287517,8.30570391553124,2.12451677666042,-7.67256133816583,-11.1423151864407,8.73157060139349,6.780789379262,34.4588823856485,81.0791106908803,91.0207088138186,110.478440122314,60.9626689345878,45.2618891635981,31.8580326207869,87.8465259313657,8.01034615604786,7.0911854242437
1994,"SD","POTTER",1650,28300,28100,-99.9573,45.0645,-11.2272138350721,-8.08316332706967,6.71353824974599,14.0704734939877,22.6902518631045,25.9103230780898,27.2806536099604,26.8534725653301,23.8718592760272,14.9997919325383,5.59399081149756,-2.4439990763224,-20.9394938295016,-18.6321151393449,-5.15389246752213,-0.919043888735678,7.83735018671278,12.3427373360767,13.0980923312821,12.0600272077139,9.28689346298701,3.40069670224983,-4.67029647847249,-11.0641448256283,10.1916865396184,8.15364385418698,5.68648300608938,33.1427250454765,27.6275173486844,41.1101439490782,163.116302013128,33.8005899353469,52.3099997094508,113.392453914076,8.07906747262702,10.059477587729
